fragment_id,page_id,book_id,catalog_generation,grade,viewer_page,fragment_sequence,candidate_type,token_count,char_count,question_mark_count,imperative_signal_count,material_signal,project_signal,experiment_signal,assessment_signal,activity_signal,text_sha256,segmenter_version,source_structure_class,classification_certainty,uncertain_boundary
LTMD-CN3-G2014-VP152-F003,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,3,short_residual_candidate,1,7,0,0,0,0,0,0,0,c772aa49505f56ae6e0417a54f3d4022ce92a937e452a95afef0651047ff24e1,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F004,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,4,short_residual_candidate,3,25,0,0,0,0,0,0,0,6e72a474efa970541f4a141aca7ed6fed31afc9918342db2d7de99e31ad1a699,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F005,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,5,short_residual_candidate,1,2,0,0,0,0,0,0,0,7748422171e15989ae359cdf8dadd89305ef3e71031231c8d33881ca9ec18d2c,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F006,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,6,short_residual_candidate,1,6,0,0,0,0,0,0,0,e9fc59019ff2d803e27dc6afd10b6ca484e5cda42cbe84c1c6f492d55d7181e4,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F007,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,7,short_residual_candidate,3,16,0,0,0,0,0,0,0,53c4f1980241e991af05f170b91e775caf4ab74fbb481b53582e1774162c755c,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F008,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,8,short_residual_candidate,2,11,0,0,0,0,0,0,0,3f39ca6ca11f5c2af2e4e0f99ffd1d7cd4b1ce9019510b2ca83cb55e4588c672,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F009,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,9,short_residual_candidate,2,15,0,0,0,0,0,0,0,63c59d98581d05b9008c99cf19f6115e17dc2c9c6b5b2bddac895b0ac3562de3,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F010,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,10,short_residual_candidate,1,8,0,0,0,0,0,0,0,4c4fa2169be471dca36f60d2d29c00bea2648b9cb74a89a5ee1d05fac7bd9888,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F011,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,11,short_residual_candidate,1,8,0,0,0,0,0,0,0,07596f19dc0cb28c855858990484dd2eec54e4b015465a2c3cfcbe9c847a7fcb,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F012,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,12,short_residual_candidate,7,53,0,0,0,0,0,0,0,695f9b59d0e2b640c0494a3f8d0ba6df5b544f1e28acb2a4c2db1298f5a8b066,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F013,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,13,short_residual_candidate,3,18,0,0,0,0,0,0,0,48f6d55b8dba7bcc68bff39907a0134b9b2248763f56ab22209c577d15c604eb,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F014,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,14,short_residual_candidate,3,21,0,0,0,0,0,0,0,bc491918a96ae65075db56fa3e2280896c53503d5b9a6e5abfd27662d8350101,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F015,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,15,short_residual_candidate,1,6,0,0,0,0,0,0,0,220b106dc0a2aa3b82ca145909c64cb97ffab221877b77ee7b2ac75771e9862e,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2014-VP152-F016,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,16,short_residual_candidate,2,11,0,0,0,0,0,0,0,3f39ca6ca11f5c2af2e4e0f99ffd1d7cd4b1ce9019510b2ca83cb55e4588c672,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2019-VP001-F001,LTMD-CN3-G2019-VP001,LTMD-CN3-G2019,2019,3,1,1,short_residual_candidate,4,31,0,0,0,0,0,0,0,f9ced68f08b3ace09f70ddfa1df8eabc0894db30a012a319da097f32839af5ae,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN3-G2019-VP009-F001,LTMD-CN3-G2019-VP009,LTMD-CN3-G2019,2019,3,9,1,question_candidate,4,24,2,0,0,0,0,0,0,6d3032b31f60eeb1350862aa7195928e578cc566661c563c4add5b4dc8605c40,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN3-G2019-VP009-F002,LTMD-CN3-G2019-VP009,LTMD-CN3-G2019,2019,3,9,2,short_residual_candidate,1,8,0,0,0,0,0,0,0,82ab96f294678331907cbbf281585e0fe39e06cb3834aef672721808959cf563,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN3-G2019-VP009-F003,LTMD-CN3-G2019-VP009,LTMD-CN3-G2019,2019,3,9,3,short_residual_candidate,7,33,0,0,0,0,0,0,0,e983d889fd7e4a7e8f582154ab6004e145557badf56ed7e1b2a8fe0cc56aceed,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN3-G2019-VP009-F004,LTMD-CN3-G2019-VP009,LTMD-CN3-G2019,2019,3,9,4,short_residual_candidate,3,28,0,0,0,0,0,0,0,fd48901daebe05ee6b437165145968a8543240c95c6a7a7ccb21234b6048a199,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN3-G2019-VP017-F001,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,1,short_residual_candidate,3,9,0,0,0,0,0,0,0,dd71eda58fd751b869ebc118a53a911b03ecc6bcdac54098d6eb2126cc8245c8,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F002,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,2,expository_candidate,28,189,0,0,0,0,0,0,0,db000c96698001dfea1fd93695ed2281b39041c0afc9030eb3b2e12125e44855,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F003,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,3,question_candidate,11,72,2,0,0,0,0,0,0,8be796b3ada8c8083a9f6a76bd138bb49c0406440a6fd885847e5c004a9901ff,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F004,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,4,expository_candidate,36,238,0,0,0,0,0,0,0,e087564458599a75b31385711fb9dc0328138e501135ad78d3686f52bac57714,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F005,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,5,instruction_candidate,16,106,0,1,0,0,0,0,0,89da92358b893982ed8b61a5364b1d68226a3e35b753c913b0f5675be115b83c,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F006,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,6,instruction_candidate,7,41,0,1,0,0,0,0,0,2e24524146d6cd0dc6b2000e21998799125f03a2fe060fbde24af036ee55c427,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F007,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,7,instruction_candidate,24,146,0,1,0,0,0,0,0,02d672c4d3fbd637960d9064da3f6551fd7c86d19bf7212071381097550438a0,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F008,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,8,question_candidate,9,62,2,0,0,0,0,0,0,9123fbf5858688ddbbd18472bddf7180d7836df6dae1dbffdaefae1925da42a5,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F009,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,9,question_candidate,10,66,2,1,0,0,0,0,0,b21892318ae1201054178911958205aca2241f4f11787df058a1665fa6140cec,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F010,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,10,question_candidate,9,54,2,0,0,0,0,0,0,8de58d27e694d6bdbd093d155f7fbc7bd8a16d4ad35d560ae93e339e371fd7ac,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F011,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,11,question_candidate,2,9,2,0,0,0,0,0,0,fe5516eff608f82dcecdc9db660d762df51f8e0a7e27ea0aa16327e53f4e0393,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F012,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,12,short_residual_candidate,5,28,0,0,0,0,0,0,0,b95b80f04b20002c8714c522d93967f6a4dfe9dc2b31839e34bb7b07a43f790c,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F013,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,13,short_residual_candidate,3,21,0,0,0,0,0,0,0,1a9d0fd99770197f34b85e16d082df94e0d7647d85c25caebf2ac8859f8a1f95,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F014,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,14,instruction_candidate,6,48,0,1,0,0,0,0,0,e6be06249c9881c744be1fccfac6edea00e2b5f9be3b4ee5d06d187fe30c55a8,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F015,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,15,question_candidate,3,26,2,1,0,0,0,0,0,6cd41e7a6f8abeba793f737ea27e0b3296b8c09d5fdb2ee2e19582590294cb20,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F016,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,16,short_residual_candidate,1,2,0,0,0,0,0,0,0,296d71a7f66e75b751c597094536329dcf2cf484f83e475d91f7aea1ff4c9738,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F017,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,17,short_residual_candidate,3,25,0,0,0,0,0,0,0,76088fdbb66b8e29f46f4b1dad27a41152691f43b66ab82637cd1508e8b79ae5,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP017-F018,LTMD-CN3-G2019-VP017,LTMD-CN3-G2019,2019,3,17,18,short_residual_candidate,1,2,0,0,0,0,0,0,0,4523540f1504cd17100c4835e85b7eefd49911580f8efff0599a8f283be6b9e3,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP018-F001,LTMD-CN3-G2019-VP018,LTMD-CN3-G2019,2019,3,18,1,short_residual_candidate,1,2,0,0,0,0,0,0,0,4ec9599fc203d176a301536c2e091a19bc852759b255bd6818810a42c5fed14a,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2019-VP018-F002,LTMD-CN3-G2019-VP018,LTMD-CN3-G2019,2019,3,18,2,short_residual_candidate,11,50,0,0,0,0,0,0,0,48cf2ddab9433298d91791fc38cbffa76765f0a6e6851fa43c896c189e494ad0,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2019-VP018-F003,LTMD-CN3-G2019-VP018,LTMD-CN3-G2019,2019,3,18,3,short_residual_candidate,3,11,0,0,0,0,0,0,0,57d48e28c08e1f05ba620a91f289c28e59b806a5666777baef2b79a1f1a16bde,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2019-VP018-F004,LTMD-CN3-G2019-VP018,LTMD-CN3-G2019,2019,3,18,4,short_residual_candidate,3,19,0,0,0,0,0,0,0,209716929c552b5493e0e53607df1abfbd38a1eedda4a467edf491c27aa2b10a,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2019-VP018-F005,LTMD-CN3-G2019-VP018,LTMD-CN3-G2019,2019,3,18,5,expository_candidate,41,262,0,0,0,0,0,0,0,b7d12c4d7def76fce2e4f4ef893eeb9c5147d02bc5e3b751ac1edb6c45b73882,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2019-VP018-F006,LTMD-CN3-G2019-VP018,LTMD-CN3-G2019,2019,3,18,6,question_candidate,13,71,0,0,0,0,0,0,0,b4fe53bf97a8700a6eeb0282bcdce893fe3885122eacb25907e595d22d53d06b,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN3-G2019-VP019-F001,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,1,short_residual_candidate,3,9,0,0,0,0,0,0,0,dd71eda58fd751b869ebc118a53a911b03ecc6bcdac54098d6eb2126cc8245c8,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F002,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,2,instruction_candidate,6,40,0,1,0,0,0,0,0,1032b2badfac70d245a057880400c0a2d18cc67b300057fb4fde91cb9359e297,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F003,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,3,activity_candidate,9,65,0,0,0,0,0,0,1,944d1e4783a214a8e5dc25032cf57deaef9f222c73677bf40c718f5293c18617,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F004,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,4,expository_candidate,25,121,0,0,0,0,0,0,0,930a59437dfb990bff8dee40d2b5a171263443353bcfed1002f0008e17fc2b10,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F005,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,5,short_residual_candidate,7,49,0,0,0,0,0,0,0,7467221228edf783789bae5d26eb2055c6a6c97cc29b771c0cfe272826c848c3,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F006,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,6,expository_candidate,24,144,0,0,0,0,0,0,0,ec73bc9ac574bf17dbd3960b06a47afdc0efd2b02dda2d7b75f64921c8a53d04,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F007,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,7,instruction_candidate,12,76,0,1,0,0,0,0,0,2b104e9d6de131bc8edb592b1db7aecaf06d7d2329c6abe301e53b5110ac65df,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F008,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,8,instruction_candidate,30,205,0,2,0,0,0,0,0,65981ea0f6e401f130f0a4b48847409750773eb213cf1a403df9dda4f0634bba,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F009,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,9,question_candidate,8,54,2,0,0,0,0,0,0,690993748e90d03a3f488b651cae067a22fff6fb1aa2880324e9c6b692a29c99,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F010,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,10,question_candidate,9,55,2,0,0,0,0,0,0,2dcb7f0230fb2f12bdc75e6a3ab378d3dec6f0b8c6ead333ac64993d1bbe36c0,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F011,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,11,question_candidate,18,109,2,2,0,0,0,0,0,bda43524a495f26c9d0dbe2b9b854ef9a6ba283a1cdb6852e91a49f492df9715,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F012,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,12,expository_candidate,23,141,0,0,0,0,0,0,0,e04380b35dc03771fb2338dbb6637edf417e5404fb003d51086ff1b107ceb04b,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F013,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,13,instruction_candidate,14,97,0,2,0,0,0,0,0,f6b89e07e6cbf5eb2582862904948e0b20223b4dc2e669d74716f9c6ac071ef2,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F014,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,14,expository_candidate,16,109,0,0,0,0,0,0,0,e7ff82ce2858782015a65774d2a5284f306864c37b9d6e243eb0928a7451e5c1,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F015,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,15,short_residual_candidate,6,39,0,0,0,0,0,0,0,6d71c96278dbb365903d1492a86f13ece4bf762aa1eba9257e7369cb80413186,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F016,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,16,short_residual_candidate,7,33,0,0,0,0,0,0,0,3ce36e865781d1679d56905423a4094024979b372b3e142fc4a93e1646e7bc68,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F017,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,17,short_residual_candidate,8,65,0,0,0,0,0,0,0,8709a7949f513969f7ff3eb9806b5b7897b1d3c7d3d2c3809f8940b350e45543,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F018,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,18,short_residual_candidate,9,57,0,0,0,0,0,0,0,38252c83592b545b1f28bafa9f96ab4a8899a915990ecd65f236db8951246784,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F019,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,19,short_residual_candidate,3,19,0,0,0,0,0,0,0,ac15975d909db8ddc4783fc31c2d0271599ed58282385c87bfe28343e4837286,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F020,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,20,short_residual_candidate,7,47,0,0,0,0,0,0,0,fbab947c1f760626e4b4fe72a22f64f8ecd80bd63d0fd2319f9c398bcdbf2625,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F021,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,21,short_residual_candidate,5,28,0,0,0,0,0,0,0,7d63ce469655d1f4a0d8dd114411904bbfa003f0ddff0af99360e53cbc3dcef6,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F022,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,22,short_residual_candidate,3,15,0,0,0,0,0,0,0,1733d7110f4cc4e175a88e73cd197a7b5db6d6b60e696f87abcaac234808b333,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F023,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,23,short_residual_candidate,6,33,0,0,0,0,0,0,0,93de5f99d16e2807b0f0bcbf17f4e05fa8b489ddfb2be0d2f27d6302f5c89966,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F024,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,24,instruction_candidate,11,69,0,1,0,0,0,0,0,0021eafba05ab691241f85a7039d4ce2d68b9e521ce0f0e559dde9afcc847772,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP019-F025,LTMD-CN3-G2019-VP019,LTMD-CN3-G2019,2019,3,19,25,short_residual_candidate,1,2,0,0,0,0,0,0,0,9400f1b21cb527d7fa3d3eabba93557a18ebe7a2ca4e471cfe5e4c5b4ca7f767,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP020-F001,LTMD-CN3-G2019-VP020,LTMD-CN3-G2019,2019,3,20,1,short_residual_candidate,1,2,0,0,0,0,0,0,0,f5ca38f748a1d6eaf726b8a42fb575c3c71f1864a8143301782de13da2d9202b,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP020-F002,LTMD-CN3-G2019-VP020,LTMD-CN3-G2019,2019,3,20,2,instruction_candidate,15,101,0,1,0,0,0,0,0,1d8beafc2570bd6a1301759a2234e835767fd6c54fb4e2f07e09aa1bfd3e5b7a,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP020-F003,LTMD-CN3-G2019-VP020,LTMD-CN3-G2019,2019,3,20,3,short_residual_candidate,10,52,0,0,0,0,0,0,0,f4db4ce5931fd44aaa25cb9a6f71e23766bab8a7e8c4c4d23c1dcd59340d737e,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP020-F004,LTMD-CN3-G2019-VP020,LTMD-CN3-G2019,2019,3,20,4,expository_candidate,18,106,0,0,0,0,0,0,0,94a40a896d73b374da63cbbdd9645af797db6e2dcaccd415b804497c666fa467,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP020-F005,LTMD-CN3-G2019-VP020,LTMD-CN3-G2019,2019,3,20,5,instruction_candidate,16,102,0,3,0,0,0,0,0,2a02fa5d0866a105037c095461b8250671845d1b198312a9e4124f20e5bbf00a,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP020-F006,LTMD-CN3-G2019-VP020,LTMD-CN3-G2019,2019,3,20,6,instruction_candidate,22,105,0,1,0,0,0,0,0,fa4affe7c0feb344523f0ab70b7a42fc9d31667a3320208a85f91592353afd4a,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP020-F007,LTMD-CN3-G2019-VP020,LTMD-CN3-G2019,2019,3,20,7,instruction_candidate,34,245,0,2,0,0,0,0,0,de835612d9c7efb598ff74ac140b80384d92d3fb8356b30dcc5a7b069de95444,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP020-F008,LTMD-CN3-G2019-VP020,LTMD-CN3-G2019,2019,3,20,8,question_candidate,20,123,1,1,0,0,0,0,0,153e41b0f1693b89110faffd7e6ad0ece40d57da0bccd98d3c2c2756901b71ef,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP020-F009,LTMD-CN3-G2019-VP020,LTMD-CN3-G2019,2019,3,20,9,question_candidate,3,22,1,0,0,0,0,0,0,32e4c1934e9cec6caa4dab44da3a8ab7f99f2662406f310b8ca24c48fc1ceead,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP021-F001,LTMD-CN3-G2019-VP021,LTMD-CN3-G2019,2019,3,21,1,short_residual_candidate,3,9,0,0,0,0,0,0,0,e008d361e01b60dd0b62b8579217aa793df61974b2a78511f5334901acd95edf,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP021-F002,LTMD-CN3-G2019-VP021,LTMD-CN3-G2019,2019,3,21,2,instruction_candidate,2,17,0,1,0,0,0,0,0,17e46e1a68a3851e466b2e8665053f8eef3412be6df8629738d7d412fbaa0f78,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP021-F003,LTMD-CN3-G2019-VP021,LTMD-CN3-G2019,2019,3,21,3,expository_candidate,16,105,0,0,0,0,0,0,0,650db05d87519dacda74d156b51955bbbcbc70681c05fa2952654acd635a523c,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP021-F004,LTMD-CN3-G2019-VP021,LTMD-CN3-G2019,2019,3,21,4,short_residual_candidate,10,62,0,0,0,0,0,0,0,ccb64fbdc8a3d1150e7dedded9dfe0f5ed2473e16068d718b44247f08dfe9aae,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP021-F005,LTMD-CN3-G2019-VP021,LTMD-CN3-G2019,2019,3,21,5,instruction_candidate,6,53,0,1,0,0,0,0,0,bbfab3bdd097438c5fa5191731d27ac04a3f9e78b6b53851b562c5ef18fc3165,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP021-F006,LTMD-CN3-G2019-VP021,LTMD-CN3-G2019,2019,3,21,6,question_candidate,6,38,2,0,0,0,0,0,0,9488ee82cb2d6bd48710253370ea2abb1658ffa1f0c08590a273f254f2c083c2,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP021-F007,LTMD-CN3-G2019-VP021,LTMD-CN3-G2019,2019,3,21,7,question_candidate,5,38,2,0,0,0,0,0,0,59cc2720b24617f5b048833c33e3fa4b6753ee133f3b6cc456e2a550f3accf58,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP021-F008,LTMD-CN3-G2019-VP021,LTMD-CN3-G2019,2019,3,21,8,short_residual_candidate,1,6,0,0,0,0,0,0,0,8072ae96340135baf53c2c8c29f8cde1bd3c6b29c41652c2c873138324bf0ff2,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP021-F009,LTMD-CN3-G2019-VP021,LTMD-CN3-G2019,2019,3,21,9,question_candidate,8,58,2,1,0,0,0,0,0,ea7ef9612888b7347e423d11df8e86ed0cff549a42c9b7f071a787b8d101e5bc,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP021-F010,LTMD-CN3-G2019-VP021,LTMD-CN3-G2019,2019,3,21,10,question_candidate,5,34,2,0,0,0,0,0,0,8d7366b48d2e7c04a2d0d149a0a55fb6dd70cb77f83427c0de79d6f64052b91f,FRAGSEG_CN_WAVE2_0.1,textual,high,0
LTMD-CN3-G2019-VP021-F011,LTMD-CN3-G2019-VP021,LTMD-CN3-G2019,2019,3,21,11,question_candidate,7,45,2,0,0,0,0,0,0,9c98e81fc83578f985799ad55d0b37b15087a544ff06cf836e858eb9a6fc07cc,FRAGSEG_CN_WAVE2_0.1,textual,high,0
