processing_version,viewer_key,catalog_generation,grade_code,title_core,original_asset_state,processing_mode,canonical_processing_viewer_key,ocr_identity_eligible,is_canonical_processing_object,declared_positions,direct_source_jpegs,persistent_internal_source_gaps,recovered_internal_source_gaps,evidence_basis,block_reason,interpretive_limit
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P1ESM,2014,1,Español. Libro para el maestro,full_direct,direct_canonical,H2014P1ESM,1,1,282,281,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P1LEA,2014,1,Español. Libro de lectura,full_direct,direct_canonical,H2014P1LEA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P2ESA,2014,2,Español. Libro para el alumno,partial_internal_unserved,partial_canonical_explicit_gap,H2014P2ESA,1,1,257,256,1,0,target_retry_plus_neighbour_sha_controls,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P2ESM,2014,2,Español. Libro para el maestro,full_direct,direct_canonical,H2014P2ESM,1,1,290,289,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P2LEA,2014,2,Español. Libro de lectura,full_direct,direct_canonical,H2014P2LEA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P3ESA,2014,3,Español,full_direct,direct_canonical,H2014P3ESA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P3LEA,2014,3,Español. Libro de lectura,full_direct,direct_canonical,H2014P3LEA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P4ESA,2014,4,Español,full_direct,direct_canonical,H2014P4ESA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P4LEA,2014,4,Español. Libro de lectura,full_direct,direct_canonical,H2014P4LEA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P5ESA,2014,5,Español,full_direct,direct_canonical,H2014P5ESA,1,1,178,177,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P5LEA,2014,5,Español. Libro de lectura,full_direct,direct_canonical,H2014P5LEA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P6ESA,2014,6,Español,full_direct,direct_canonical,H2014P6ESA,1,1,186,185,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P6LEA,2014,6,Español. Libro de lectura,full_direct,direct_canonical,H2014P6LEA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P1ESA,2018,1,Lengua materna. Español,full_direct,direct_canonical,H2018P1ESA,1,1,226,225,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P1ESM,2018,1,Lengua materna. Español. Docente,full_direct,direct_canonical,H2018P1ESM,1,1,178,177,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P1LEA,2018,1,Lengua materna. Español lecturas,full_direct,direct_canonical,H2018P1LEA,1,1,130,129,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P2ESA,2018,2,Lengua materna. Español,full_direct,direct_canonical,H2018P2ESA,1,1,226,225,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P2ESM,2018,2,Lengua materna. Español. Docente,full_direct,direct_canonical,H2018P2ESM,1,1,178,177,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P2LEA,2018,2,Lengua materna. Español lecturas,full_direct,direct_canonical,H2018P2LEA,1,1,146,145,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P3ESA,2018,3,Español,routing_anomaly_all_or_near_all,paired_route_alias_2018_to_2019,H2019P3ESA,1,0,162,0,0,0,complete_paired_route_rehash_against_2019_reference,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P3LEA,2018,3,Español. Libro de lectura,routing_anomaly_all_or_near_all,paired_route_alias_2018_to_2019,H2019P3LEA,1,0,162,0,0,0,complete_paired_route_rehash_against_2019_reference,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P4ESA,2018,4,Español,routing_anomaly_all_or_near_all,paired_route_alias_2018_to_2019,H2019P4ESA,1,0,162,0,0,0,complete_paired_route_rehash_against_2019_reference,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P4LEA,2018,4,Español. Libro de lectura,routing_anomaly_all_or_near_all,paired_route_alias_2018_to_2019,H2019P4LEA,1,0,162,0,0,0,complete_paired_route_rehash_against_2019_reference,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P5ESA,2018,5,Español,routing_anomaly_all_or_near_all,paired_route_alias_2018_to_2019,H2019P5ESA,1,0,178,0,0,0,complete_paired_route_rehash_against_2019_reference,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P5LEA,2018,5,Español. Libro de lectura,routing_anomaly_all_or_near_all,paired_route_alias_2018_to_2019,H2019P5LEA,1,0,162,0,0,0,complete_paired_route_rehash_against_2019_reference,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P6ESA,2018,6,Español,routing_anomaly_all_or_near_all,paired_route_alias_2018_to_2019,H2019P6ESA,1,0,186,0,0,0,complete_paired_route_rehash_against_2019_reference,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2018P6LEA,2018,6,Español. Libro de lectura,routing_anomaly_all_or_near_all,paired_route_alias_2018_to_2019,H2019P6LEA,1,0,162,0,0,0,complete_paired_route_rehash_against_2019_reference,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P1ESA,2019,1,Lengua materna. Español,full_direct,direct_canonical,H2019P1ESA,1,1,226,225,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P1ESM,2019,1,Lengua materna. Español. Docente,full_direct,direct_canonical,H2019P1ESM,1,1,178,177,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P1LEA,2019,1,Lengua materna. Español lecturas,full_direct,direct_canonical,H2019P1LEA,1,1,130,129,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P2ESA,2019,2,Lengua materna. Español,full_direct,direct_canonical,H2019P2ESA,1,1,226,225,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P2ESM,2019,2,Lengua materna. Español. Docente,full_direct,direct_canonical,H2019P2ESM,1,1,178,177,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P2LEA,2019,2,Lengua materna. Español lecturas,full_direct,direct_canonical,H2019P2LEA,1,1,146,145,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P3ESA,2019,3,Español,full_direct,direct_canonical,H2019P3ESA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P3LEA,2019,3,Español. Libro de lectura,full_direct,direct_canonical,H2019P3LEA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P4ESA,2019,4,Español,full_direct,direct_canonical,H2019P4ESA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P4LEA,2019,4,Español. Libro de lectura,full_direct,direct_canonical,H2019P4LEA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P5ESA,2019,5,Español,full_direct,direct_canonical,H2019P5ESA,1,1,178,177,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P5LEA,2019,5,Español. Libro de lectura,full_direct,direct_canonical,H2019P5LEA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P6ESA,2019,6,Español,full_direct,direct_canonical,H2019P6ESA,1,1,186,185,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2019P6LEA,2019,6,Español. Libro de lectura,full_direct,direct_canonical,H2019P6LEA,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
